image, root_name, root, length, vector_length, surface, volume, direction, diameter, root_order, root_ontology, parent_name, parent, insertion_position, insertion_angle, n_child, child_density, first_child, insertion_first_child, last_child, insertion_last_child
Col_GC_A1_6.rsml, root_0, 9d8a9b89-b44d-4533-b6db-d637b7e8b84a, 0.23823257, 0.22377074, 0.011478657, 4.475719E-5, 224.39310638739934, 0.015643638, 1, Lateral root, Col_GC_A1_day2_2, 79b6d6ee-cb82-4e7e-948f-1834f7757137, 0.20137343, 62.7240177144366, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, root_0, e182af37-4c3b-47fb-a4ee-064cf96dd4a6, 0.25129563, 0.21962276, 0.009184614, 3.2930715E-5, 308.44352918136536, 0.013698799, 1, Lateral root, Col_GC_A1_day2_2, 79b6d6ee-cb82-4e7e-948f-1834f7757137, 0.096728824, 75.22087332935043, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, root_0, bbdf7474-b522-4f32-a7b1-865feeb3d1ac, 0.13387266, 0.13252445, 0.0063793096, 2.4942909E-5, 232.26356068876171, 0.015674286, 1, Lateral root, Col_GC_A1_day2_2, 79b6d6ee-cb82-4e7e-948f-1834f7757137, 0.3410367, 39.34183497776009, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, root_0, ccb3b77d-9916-42d3-907b-9216fcd8b267, 0.07394565, 0.07053379, 0.002943219, 9.623556E-6, 237.9168536232679, 0.012791783, 1, Lateral root, Col_GC_A1_day2_2, 79b6d6ee-cb82-4e7e-948f-1834f7757137, 0.46601468, 62.663406615741906, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, root_0, c4cb4cbb-2f01-4a70-80a3-66b4f66dc73d, 0.120563015, 0.1177435, 0.0052189394, 1.9138257E-5, 321.6479240924008, 0.014975892, 1, Lateral root, Col_GC_A1_day2_2, 79b6d6ee-cb82-4e7e-948f-1834f7757137, 0.36995584, 50.042528425878984, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, root_0, badd1fb1-891a-4ff7-90ef-07acdb589321, 0.18471543, 0.17979126, 0.012045201, 6.404482E-5, 324.1407518941587, 0.019447835, 1, Lateral root, Col_GC_A1_day2_2, 79b6d6ee-cb82-4e7e-948f-1834f7757137, 0.24335168, 52.535356227636875, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, Col_GC_A1_day2_1, fb1a03b8-ac79-4911-a0a0-996d79087a7c, 1.890652, 1.8346299, 0.099185005, 4.233775E-4, 283.94287564734253, 0.016776808, 0, Root, -1, -1, -0.0033333332, -57.29577951308232, 3, 5.265022, 94d5e65c-6395-46a6-86be-defe358f2dc6, 0.0, f5b06cfc-4032-4ec3-8be3-113f41d668e9, 0.56979823
Col_GC_A1_6.rsml, root_0, 94d5e65c-6395-46a6-86be-defe358f2dc6, 0.57084495, 0.5057203, 0.031829044, 1.4759648E-4, 236.6667924013722, 0.018580332, 1, Lateral root, Col_GC_A1_day2_1, fb1a03b8-ac79-4911-a0a0-996d79087a7c, 0.0, 55.118001016980436, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, root_0, 40b97192-0a68-4ea6-92d1-0c8d0d553a44, 0.15950622, 0.1559515, 0.008764641, 3.8350256E-5, 221.3199583930005, 0.01777093, 1, Lateral root, Col_GC_A1_day2_1, fb1a03b8-ac79-4911-a0a0-996d79087a7c, 0.27302483, 42.65111627214463, 0, 0.0, null, null, null, null
Col_GC_A1_6.rsml, root_0, f5b06cfc-4032-4ec3-8be3-113f41d668e9, 0.03113925, 0.03113925, 0.0012747102, 4.506317E-6, 41.480384282364, 0.012499924, 1, Lateral root, Col_GC_A1_day2_1, fb1a03b8-ac79-4911-a0a0-996d79087a7c, 0.56979823, 113.20803590788687, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_3_c10_day2, 628c5811-520f-4150-88cf-f6046dba9266, 1.0610492, 1.0192753, 0.0534438, 2.1654127E-4, 269.0901102027729, 0.016249243, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 2, 26.646267, 58bd842a-c577-472f-ad3d-616e90355faf, 0.04689483, db3fdc91-5f22-474e-840b-7b776de3816d, 0.12195224
rbohD_GC_C10_5.rsml, lat_13, 58bd842a-c577-472f-ad3d-616e90355faf, 0.08303681, 0.08303023, 0.0033448, 1.0823794E-5, 323.07229174191525, 0.013572114, 1, Lateral root, rbohD_3_c10_day2, 628c5811-520f-4150-88cf-f6046dba9266, 0.04689483, 58.78276633690746, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, lat_14, db3fdc91-5f22-474e-840b-7b776de3816d, 0.046017386, 0.046017386, 0.002419557, 1.01288215E-5, 317.1846413566076, 0.0167337, 1, Lateral root, rbohD_3_c10_day2, 628c5811-520f-4150-88cf-f6046dba9266, 0.12195224, 55.34513212764004, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_10_c10_day2, b716cc90-dfc3-49ee-a450-ecdc21d97c40, 1.2899725, 1.2233089, 0.080470026, 4.0241363E-4, 283.6780555528428, 0.019820934, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 3, 13.060379, c5228fe6-0bc4-41f0-950a-aa1644850569, 0.0, b64ece3b-396f-4ce8-b435-8d120d10e496, 0.22970237
rbohD_GC_C10_5.rsml, lat_12, 9276d344-0ecd-4ae2-a932-e3b557490816, 0.09883089, 0.09604314, 0.0044806954, 1.6521997E-5, 221.05912712897606, 0.01517, 1, Lateral root, rbohD_10_c10_day2, b716cc90-dfc3-49ee-a450-ecdc21d97c40, 0.09197679, 61.73947326633594, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, lat_13, c5228fe6-0bc4-41f0-950a-aa1644850569, 0.0407387, 0.038305134, 0.0018977075, 6.9579023E-6, 186.86867546475293, 0.011674096, 1, Lateral root, rbohD_10_c10_day2, b716cc90-dfc3-49ee-a450-ecdc21d97c40, 0.0, 68.28358679315187, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, lat_14, b64ece3b-396f-4ce8-b435-8d120d10e496, 0.02214949, 0.02214949, 0.0010942859, 4.152403E-6, 336.348731488316, 0.014106931, 1, Lateral root, rbohD_10_c10_day2, b716cc90-dfc3-49ee-a450-ecdc21d97c40, 0.22970237, 87.07636052082172, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_9_c10_day2, 5ef20a2c-5650-49c2-be00-9b2dc5a259d8, 0.9200601, 0.87908494, 0.052656177, 2.4644393E-4, 275.08641523739715, 0.01875888, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 2, 45.48726, 3643fe4c-4483-4643-8fa5-84354d8bfc0a, 0.024369383, 197146b5-03bf-40b9-9383-34d667dba022, 0.06833774
rbohD_GC_C10_5.rsml, lat_4, 3643fe4c-4483-4643-8fa5-84354d8bfc0a, 0.10599322, 0.105305135, 0.0057065147, 2.4605428E-5, 320.4218504948701, 0.017330127, 1, Lateral root, rbohD_9_c10_day2, 5ef20a2c-5650-49c2-be00-9b2dc5a259d8, 0.024369383, 53.461502558333926, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, root_0, 197146b5-03bf-40b9-9383-34d667dba022, 0.081747144, 0.07978581, 0.003642713, 1.3310115E-5, 320.3517727539858, 0.01197491, 1, Lateral root, rbohD_9_c10_day2, 5ef20a2c-5650-49c2-be00-9b2dc5a259d8, 0.06833774, 45.270930950951396, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_8_c10_day2, 697dec5a-61e2-4ac8-82e7-66dceb1b0ad4, 0.8902463, 0.81936145, 0.05713424, 2.9814467E-4, 269.9089406012307, 0.021461602, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_7_c10_day2, 1a2a2db4-ab1d-4f84-bf01-9197140307a9, 0.9629957, 0.9102973, 0.04708181, 1.8595293E-4, 266.2191904493198, 0.015377417, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_6_c10_day2, cf694fa3-4b50-4211-9675-b74b4b2770d9, 0.86776745, 0.7849322, 0.04764368, 2.119061E-4, 263.1388297751574, 0.017609727, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 1, 0.0, 9b8f4695-2b86-479b-95d5-6714b2ab480a, 0.052707944, 9b8f4695-2b86-479b-95d5-6714b2ab480a, 0.052707944
rbohD_GC_C10_5.rsml, root_0, 9b8f4695-2b86-479b-95d5-6714b2ab480a, 0.055134717, 0.05189157, 0.0022778318, 7.998744E-6, 277.36808091077495, 0.012443263, 1, Lateral root, rbohD_6_c10_day2, cf694fa3-4b50-4211-9675-b74b4b2770d9, 0.052707944, 42.39129587611734, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_5_c10_day2, 17e91222-7f27-4539-a985-80719620d468, 0.9804604, 0.93609846, 0.05391845, 2.4233213E-4, 276.5038434147149, 0.017607974, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_4_c10_day3, 22a8202c-cd4d-4d63-bb17-cc0581c1483f, 1.143906, 1.0901489, 0.06634937, 3.1659752E-4, 273.42271775936547, 0.01925483, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 4, 21.141548, c0ba4d86-1576-4211-9360-ff14e97603be, 0.026573386, c3e8bd87-ee4f-4dca-b640-33af6555c4a8, 0.2157743
rbohD_GC_C10_5.rsml, lat_5, e172fb52-ccff-4848-a726-874571678580, 0.07656128, 0.07619901, 0.004435117, 2.0575371E-5, 201.28339355709298, 0.018408872, 1, Lateral root, rbohD_4_c10_day3, 22a8202c-cd4d-4d63-bb17-cc0581c1483f, 0.09604007, 82.16710741336169, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, lat_6, d11479d5-d719-4ea0-b45e-d7542ec8a194, 0.059418034, 0.05710058, 0.00357248, 1.8160343E-5, 214.20888452356013, 0.019686291, 1, Lateral root, rbohD_4_c10_day3, 22a8202c-cd4d-4d63-bb17-cc0581c1483f, 0.05317789, 45.19273894533309, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, lat_7, c0ba4d86-1576-4211-9360-ff14e97603be, 0.0557534, 0.0557534, 0.0035237747, 2.0151865E-5, 317.29261298700715, 0.019325513, 1, Lateral root, rbohD_4_c10_day3, 22a8202c-cd4d-4d63-bb17-cc0581c1483f, 0.026573386, 62.35107572537556, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, lat_14, c3e8bd87-ee4f-4dca-b640-33af6555c4a8, 0.037048057, 0.037048057, 0.0011054034, 2.79231E-6, 206.75277681800742, 0.009424051, 1, Lateral root, rbohD_4_c10_day3, 22a8202c-cd4d-4d63-bb17-cc0581c1483f, 0.2157743, 62.8226866271866, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_2_c10_day2, 23037c7c-d1c4-4af3-9a94-2eaa65c5159d, 0.68740267, 0.60605246, 0.036231678, 1.547646E-4, 273.95593696749, 0.016704727, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, rbohD_1_c10_day2, d851100f-7c86-474f-87ba-89e52dceaa66, 0.99381316, 0.9456699, 0.054848067, 2.47204E-4, 273.7713852561163, 0.017869148, 0, Root, -1, -1, -0.0031948884, -57.29577951308232, 2, 32.919834, 8ebcc338-523f-40b2-a753-39770a5988af, 0.07106689, ce886820-dd93-43cc-8f61-bd2f32261f81, 0.13182054
rbohD_GC_C10_5.rsml, lat_14, 8ebcc338-523f-40b2-a753-39770a5988af, 0.03282159, 0.03232314, 0.0010579373, 2.7461172E-6, 329.7995909422709, 0.010614184, 1, Lateral root, rbohD_1_c10_day2, d851100f-7c86-474f-87ba-89e52dceaa66, 0.07106689, 68.16176353911553, 0, 0.0, null, null, null, null
rbohD_GC_C10_5.rsml, root_0, ce886820-dd93-43cc-8f61-bd2f32261f81, 0.05305001, 0.04928096, 0.0041886014, 2.5439875E-5, 46.827459345811015, 0.022896618, 1, Lateral root, rbohD_1_c10_day2, d851100f-7c86-474f-87ba-89e52dceaa66, 0.13182054, 123.62871892079191, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_3_c10_day2, 628c5811-520f-4150-88cf-f6046dba9266, 1.5769695, 1.5344156, 0.22232547, 0.0025317848, 268.3884038882025, 0.045646876, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_10_c10_day2, b716cc90-dfc3-49ee-a450-ecdc21d97c40, 1.9856536, 1.8994467, 0.32154965, 0.0044282763, 283.1601359684591, 0.052423142, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_9_c10_day2, 5ef20a2c-5650-49c2-be00-9b2dc5a259d8, 1.3562081, 1.3002541, 0.17241672, 0.0017894969, 266.3921035183478, 0.039830267, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_8_c10_day2, 697dec5a-61e2-4ac8-82e7-66dceb1b0ad4, 1.3966442, 1.271062, 0.22339393, 0.002942347, 263.8037896719932, 0.05380855, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_7_c10_day2, 1a2a2db4-ab1d-4f84-bf01-9197140307a9, 1.4633535, 1.4162989, 0.19821541, 0.0021714189, 259.8449847082971, 0.042308804, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_6_c10_day2, cf694fa3-4b50-4211-9675-b74b4b2770d9, 1.3771439, 1.3135219, 0.20661798, 0.0025177475, 263.016159577664, 0.046956606, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_5_c10_day2, 17e91222-7f27-4539-a985-80719620d468, 1.5400494, 1.4939374, 0.22839074, 0.002742582, 269.065849370841, 0.04918174, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_4_c10_day3, 22a8202c-cd4d-4d63-bb17-cc0581c1483f, 1.7691344, 1.6936889, 0.33445188, 0.0051131374, 268.79321553993077, 0.060508333, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_2_c10_day2, 23037c7c-d1c4-4af3-9a94-2eaa65c5159d, 1.2598907, 1.2015119, 0.16722663, 0.0018047955, 262.8255153375506, 0.04106008, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
rbohD_GC_C10_4.rsml, rbohD_1_c10_day2, d851100f-7c86-474f-87ba-89e52dceaa66, 1.5831409, 1.5407779, 0.21904562, 0.0024774831, 268.8207548626643, 0.04494791, 0, Root, -1, -1, -0.008063492, -57.29577951308232, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 2.068018, 1.9960985, 0.11351981, 5.050734E-4, 277.366878797481, 0.017357238, 0, Root, -1, -1, -0.0033333332, -57.29577951308232, 12, 15.748408, 091b48b3-96fc-4c76-aaee-00be64cf4c40, 0.03160971, 857ff79b-73ec-4425-848a-98df5a44bdf2, 0.7935915
Col_GC_A1_7.rsml, root_0, 091b48b3-96fc-4c76-aaee-00be64cf4c40, 0.34482086, 0.31336164, 0.022304203, 1.2448287E-4, 238.49968732552344, 0.022389965, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.03160971, 50.19433621037169, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 8f373715-13db-4f88-848e-53b043d0d859, 0.3475708, 0.322922, 0.015372415, 5.7090227E-5, 318.02352519046855, 0.013648689, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.10121649, 65.34690597836988, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 5846e69e-7b26-49a4-abbf-5d76a8ffd42b, 0.31229025, 0.296518, 0.020743916, 1.1234842E-4, 325.08069520697916, 0.021544453, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.15654299, 87.71178667968634, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, b21be28d-43ad-4b65-90a8-4748d2dfcdb6, 0.37238476, 0.3607897, 0.01843061, 7.297368E-5, 326.06590901361847, 0.016000375, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.23915666, 72.93538275003743, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 89656a34-4e29-4eb5-b5a0-a7984c5d278f, 0.17724875, 0.17641489, 0.012234035, 7.207297E-5, 230.55530305658485, 0.022276595, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.22535369, 39.463986080876595, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, f5c9409e-75fe-4caa-9ef2-7da8a4ae544d, 0.1219846, 0.12191853, 0.00438904, 1.2715169E-5, 322.8685881801088, 0.012228441, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.31594396, 49.53840582361868, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, d9c8a4d9-7154-478b-ac43-1df401c87d87, 0.15986745, 0.15654546, 0.0075370967, 2.9190536E-5, 329.7365073150967, 0.015227481, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.46670127, 69.44242400849292, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, cae99d89-e908-4d3d-9f85-06dd316b1529, 0.12670144, 0.12647933, 0.0067902203, 2.8979623E-5, 212.69030124463453, 0.017154288, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.5533103, 75.2720587669905, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 529dbdbe-1b9d-4892-b22b-4c2ca8bab3b4, 0.13960792, 0.13947396, 0.008399638, 4.2316635E-5, 317.8321432899248, 0.016347451, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.607624, 48.31681283018356, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 19089f98-009d-4259-8717-703a23c5dbfa, 0.08666493, 0.0855892, 0.004415127, 1.8087632E-5, 223.04956719652282, 0.016155543, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.69979894, 56.67449184579962, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 857ff79b-73ec-4425-848a-98df5a44bdf2, 0.03586558, 0.03586556, 0.0012528762, 3.798E-6, 320.0536486570931, 0.010536123, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.7935915, 80.24953180388061, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, f362bcf7-3ffa-4e42-8114-ac76c8078c85, 0.08347832, 0.08029885, 0.0034372457, 1.20607665E-5, 238.61104672975134, 0.01416179, 1, Lateral root, Col_GC_A1_day2_10, 845ce0c3-06ce-40af-befb-297dd9d3bee1, 0.41053462, 40.548046385184335, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, Col_GC_A1_day2_9, 18ce107b-3f22-4829-9ec1-42731c7f1368, 1.7244791, 1.6926662, 0.11292389, 6.146167E-4, 278.28400927847366, 0.01978626, 0, Root, -1, -1, -0.0033333332, -57.29577951308232, 4, 20.54673, 53aad123-2ba9-48c1-b6fd-c676cb3f5a4e, 0.04006358, 7c36cd65-51f4-4f72-b93c-e2dfb5b79bca, 0.23474176
Col_GC_A1_7.rsml, root_0, 53aad123-2ba9-48c1-b6fd-c676cb3f5a4e, 0.9212405, 0.8761797, 0.048187282, 2.0599729E-4, 264.31490638796356, 0.016961576, 1, Lateral root, Col_GC_A1_day2_9, 18ce107b-3f22-4829-9ec1-42731c7f1368, 0.04006358, 62.70053552407009, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 7c36cd65-51f4-4f72-b93c-e2dfb5b79bca, 0.11971061, 0.11764095, 0.0072743613, 3.6048707E-5, 220.24059725884172, 0.020750524, 1, Lateral root, Col_GC_A1_day2_9, 18ce107b-3f22-4829-9ec1-42731c7f1368, 0.23474176, 58.04283828374164, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, be767afc-6901-4251-89e2-550c3b6c8fa8, 0.09581985, 0.090612575, 0.00850013, 6.5445754E-5, 217.85736667250586, 0.030290997, 1, Lateral root, Col_GC_A1_day2_9, 18ce107b-3f22-4829-9ec1-42731c7f1368, 0.18490252, 54.47191976301059, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, af29b82b-d552-4edf-b650-87d9f6d3377f, 0.073313646, 0.06986233, 0.004013121, 1.7841168E-5, 224.57410640040467, 0.017749107, 1, Lateral root, Col_GC_A1_day2_9, 18ce107b-3f22-4829-9ec1-42731c7f1368, 0.08366863, 80.00987412628321, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 2.3038063, 2.2319462, 0.12585406, 5.597343E-4, 280.6453969198438, 0.017466428, 0, Root, -1, -1, -0.0033333332, -57.29577951308232, 6, 9.2359295, 175895bb-862c-446e-9ffc-a2568b77ee20, 0.0790769, e7fde317-e9e5-4454-bfef-af6bffb8ee7d, 0.7287137
Col_GC_A1_7.rsml, root_0, 175895bb-862c-446e-9ffc-a2568b77ee20, 0.54488283, 0.506867, 0.026044302, 1.0002066E-4, 250.42003399335317, 0.015460357, 1, Lateral root, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 0.0790769, 35.95146567754916, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, bdca2d1e-58ff-48f6-8750-ffb219883d7d, 0.2817049, 0.2728304, 0.014739541, 6.416358E-5, 312.2182742073079, 0.017471367, 1, Lateral root, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 0.29122704, 44.39286915201124, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, c5911893-8701-4289-b216-d6e610bba3ce, 0.26817003, 0.2678558, 0.016629878, 8.316445E-5, 325.17604464779254, 0.019489063, 1, Lateral root, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 0.38082924, 76.67010286744373, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 215f20d3-cab6-4d95-81b2-a369c3eb969c, 0.17931215, 0.17302243, 0.008605616, 3.301826E-5, 214.81709920877142, 0.015582281, 1, Lateral root, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 0.47191182, 59.67380549527064, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, e7fde317-e9e5-4454-bfef-af6bffb8ee7d, 0.06950111, 0.06946585, 0.0048409114, 2.7409322E-5, 235.7405367876484, 0.019477334, 1, Lateral root, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 0.7287137, 55.24399068641049, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, c5873252-2975-48bf-a142-62e27e6ed31a, 0.09331803, 0.09326976, 0.004807259, 2.3025203E-5, 334.20364227758176, 0.01618516, 1, Lateral root, Col_GC_A1_day2_8, 5af27787-7141-4fc3-b580-13ff99db8fbe, 0.63092405, 92.68424635772567, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, Col_GC_A1_day2_7, a4e62844-1c0a-48da-b5ce-89e7e2953e98, 2.1474073, 2.0937998, 0.118680865, 5.492744E-4, 270.94412407183785, 0.017512105, 0, Root, -1, -1, -0.0033333332, -57.29577951308232, 4, 13.85508, aaad8946-1a34-4ad8-95ba-9e3b5a1b738b, 0.08338286, 121f5f41-9c17-4bc0-97f2-77f766d021b3, 0.37208566
Col_GC_A1_7.rsml, root_0, aaad8946-1a34-4ad8-95ba-9e3b5a1b738b, 0.31859437, 0.29697344, 0.018311799, 8.7381006E-5, 305.2628466886738, 0.018985206, 1, Lateral root, Col_GC_A1_day2_7, a4e62844-1c0a-48da-b5ce-89e7e2953e98, 0.08338286, 59.12416651238138, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, d79b28dc-31ed-4c1c-b26c-455383594149, 0.3610314, 0.3209208, 0.020697303, 9.541227E-5, 309.04387548865276, 0.01776407, 1, Lateral root, Col_GC_A1_day2_7, a4e62844-1c0a-48da-b5ce-89e7e2953e98, 0.18391746, 78.21246886505934, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, f29b10d9-d876-4a49-8aab-3f7f75f88451, 0.065137215, 0.06447323, 0.0025683797, 8.078504E-6, 331.9724107210354, 0.012540495, 1, Lateral root, Col_GC_A1_day2_7, a4e62844-1c0a-48da-b5ce-89e7e2953e98, 0.28219515, 77.96439639440447, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 121f5f41-9c17-4bc0-97f2-77f766d021b3, 0.07445829, 0.07425084, 0.0036258008, 1.4194857E-5, 329.01709715019757, 0.016126908, 1, Lateral root, Col_GC_A1_day2_7, a4e62844-1c0a-48da-b5ce-89e7e2953e98, 0.37208566, 75.33179560147143, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, Col_GC_A1_day2_6, 5e4093b2-bd60-45d2-9093-11e8b7d3f382, 1.7764511, 1.7342482, 0.10768679, 5.4169534E-4, 275.1080805974444, 0.019216154, 0, Root, -1, -1, -0.0033333332, -57.29577951308232, 4, 10.582582, 7ae1cf9c-5960-421d-846f-7f4a88a77dd1, 0.04194768, f45de692-27ef-4b35-8999-ba4932f1d85b, 0.41992724
Col_GC_A1_7.rsml, root_0, 7ae1cf9c-5960-421d-846f-7f4a88a77dd1, 0.8813336, 0.8007253, 0.051659163, 2.8460045E-4, 279.2622016506462, 0.019044442, 1, Lateral root, Col_GC_A1_day2_6, 5e4093b2-bd60-45d2-9093-11e8b7d3f382, 0.04194768, 29.9113654699668, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 21764ba7-301a-400d-993f-bd6cb8a299d8, 0.18487082, 0.17878002, 0.008747681, 3.299676E-5, 323.6043088367459, 0.015097873, 1, Lateral root, Col_GC_A1_day2_6, 5e4093b2-bd60-45d2-9093-11e8b7d3f382, 0.2550899, 37.60030066394692, 0, 0.0, null, null, null, null
Col_GC_A1_7.rsml, root_0, 76147f47-7d30-45b3-b734-7b2739bc0a8b, 0.22608191, 0.20512192, 0.010538886, 3.925279E-5, 284.62400943213294, 0.015053492, 1, Lateral root, Col_GC_A1_day2_6, 5e4093b2-bd60-45d2-9093-11e8b7d3f382, 0.05803229, 9.033744800042264, 0, 0.0, null, null, null, null
